,pt_code,text,text_de
5245,10022998,a bitch,eine Hündin
5246,10022437,hard to sleep,schwer zu schlafen
5247,10016256,tired,müde
5248,10022437,wish I was tired,"Ich wünschte, ich wäre müde"
5249,10048010,withdrawal,Rückzug
5250,10047571,vision is fucked off,Die Vision ist im Arsch
5251,10028813,nausea,Übelkeit
5252,10040984,have n't been able to sleep properly,haben nicht richtig schlafen können
5253,10020642,sweating,Schwitzen
5254,10003658,a-fib,a-fib
5255,10025482,sick,krank
5256,10048010,withdrawing,zurückziehen
5257,10033557,heart is racing,das Herz rast
5258,10022998,always a bitch,immer ein Miststück
5259,10067484,reaction,Reaktion
5260,10066241,chew my lip,auf der Lippe kauen
5261,10020466,hungry,hungrig
5262,10016322,makes me feel worse,lässt mich schlechter fühlen
5263,10047513,wouldn't be able to focus my eyes,"nicht in der Lage wäre, meine Augen zu fokussieren"
5264,10022437,still up bc of stupid fckin vyvanse,noch oben bc von dummen fckin vyvanse
5265,10020765,sleeping till late,bis spät schlafen
5266,10025482,sick,krank
5267,10048010,withdrawl,zurückziehenl
5268,10016256,fatigue,Müdigkeit
5269,10043431,think im going insane,"denken, ich werde verrückt"
5270,10012735,diarrhea,Durchfall
5271,10015150,red  like a lobster,rot wie ein Hummer
5272,10020466,hungry,hungrig
5273,10015535,happy as hell,verdammt glücklich
5274,10067484,reactions,Reaktionen
5275,10021688,bruise easily,Prellungen leicht
5276,10022437,have n't slept,nicht geschlafen haben
5277,10022437,let me sleep,lassen Sie mich schlafen
5278,10061920,crazy,verrückt
5279,10016322,zombie,Zombie
5280,10041349,brain fog,Hirnnebel
5281,10019063,hallucinations,Halluzinationen
5282,10020765,sleep,schlafen
5283,10048010,withdrawal,Rückzug
5284,10020937,numb,gefühllos
5285,10016322,zombie,Zombie
5286,10011469,crying,weinend
5287,10048010,withdrawals,Rückzüge
5288,10061461,impotency,Ohnmacht
5289,10000125,dreams,Träume
5290,10019063,hallucinations,Halluzinationen
5291,10016322,zombie like,zombieartig
5292,10061428,stops u from being hungry,"hindert u daran, hungrig zu sein"
5293,10020642,sweating,Schwitzen
5294,10052793,bdd,bdd
5295,10022437,wanna sleep,schlafen wollen
5296,10013709,still in pain,immer noch Schmerzen
5297,10000125,dreams bat-sht-crazy,träumt badewannenverrückt
5298,10047899,weight gain,Gewichtszunahme
5299,10048010,withdrawals,Rückzüge
5300,10022437,sleep is just an option,Schlaf ist nur eine Option
5301,10037211,hyper,hyper
5302,10002652,orgasm-less,orgasmuslos
5303,10047899,weight gain,Gewichtszunahme
5304,10048010,withdrawls,zieht sich zurück
5305,10041349,trazadone had a nigga leaning,trazadone hatte einen Nigga-Anhänger
5306,10048010,withdrawl,zurückziehenl
5307,10022437,ca n't sleep,kann nicht schlafen
5308,10047895,weight loss,Gewichtsverlust
5309,10041349,put you to sleep,Sie einschläfern
5310,10022437,not getting anyyyy sleep today,heute keinen Schlaf bekommen
5311,10002942,apathy,Teilnahmslosigkeit
5312,10044565,shaking,Schütteln
5313,10066241,lip all day,Lippe den ganzen Tag
5314,10022437,have n't slept in 24,seit 24 Jahren nicht mehr geschlafen haben
5315,10064805,racing thoughts,rasende Gedanken
5316,10022437,need sleep,brauchen Schlaf
5317,10044565,shakes,schüttelt
5318,10038776,dry heave,trockene Hebung
5319,10033799,paralytic,paralytisch
5320,10019133,hangover,Kater
5321,10048010,withdrawal,Rückzug
5322,10048232,yawning,gähnend
5323,10013573,really light headed,sehr leichtsinnig
5324,10016322,zombie,Zombie
5325,10019211,headaches,Kopfschmerzen
5326,10029412,nightmares,Alpträume
5327,10042209,emotional stress,emotionaler Stress
5328,10013709,don't really help,nicht wirklich helfen
5329,10041349,made so bonkers,so verrückt gemacht
5330,10028411,muscle aches,Muskelschmerzen
5331,10033775,reoccurring feeling of shock impulses,wiederkehrendes Gefühl von Schockimpulsen
5332,10033371,aches,Schmerzen
5333,10022437,wish this vyvanse would stop so i could sleep,"Ich wünschte, dieser Vyvanse würde aufhören, damit ich schlafen kann."
5334,10012378,depressed,deprimiert
5335,10048010,withdrawal,Rückzug
5336,10022437,ca n't sleep,kann nicht schlafen
5337,10019211,headaches,Kopfschmerzen
5338,10022437,ca n't fucking sleep,kann verdammt noch mal nicht schlafen
5339,10016256,tired,müde
5340,10052804,tolerance,Toleranz
5341,10016256,still tired,immer noch müde
5342,10013911,tastes,schmeckt
5343,10016256,makes me dead tired,macht mich todmüde
5344,10028334,muscle spasms,Muskelkrämpfe
5345,10022437,sleep past 3am,nach 3 Uhr morgens schlafen
5346,10037844,face rashes,Gesichtsausschläge
5347,10013663,addicted,süchtig
5348,10047895,lost over a stone,über einen Stein verloren
5349,10042458,thoughts of suicide,Selbstmordgedanken
5350,10048010,withdrawal,Rückzug
5351,10011469,not stop crying,nicht aufhören zu weinen
5352,10014551,emotional,emotional
5353,10022437,be able to sleep,schlafen können
5354,10041349,sleepy,schläfrig
5355,10048010,withdrawal,Rückzug
5356,10016256,tired,müde
5357,10041349,can't think,kann nicht denken
5358,10022998,edgey,edgey
5359,10047899,fat,fett
5360,10033371,hurts,schmerzt
5361,10000125,dreams were so intense,Die Träume waren so intensiv
5362,10043458,thirsty,durstig
5363,10016256,tired,müde
5364,10020765,sleep for dayz,schlaf für dayz
5365,10048010,withdrawal,Rückzug
5366,10022437,insomnia,Schlaflosigkeit
5367,10047899,gain much more weight,viel mehr Gewicht gewinnen
5368,10048779,energetic,energische
5369,10025482,sicker,kranker
5370,10016322,feel like an emotionless zombie,sich wie ein emotionsloser Zombie fühlen
5371,10025482,sick,krank
5372,10022998,irritable,gereizt
5373,10021030,hypomanic,hypomanisch
5374,10015535,elevates my mood,hebt meine Stimmung
5375,10003549,weaker,schwächer
5376,10033864,paranoid,paranoid
5377,10047899,weight gain hurts,Gewichtszunahme tut weh
5378,10022437,failed to put me to sleep,hat mich nicht eingeschläfert
5379,10036155,poor circulation,schlechte Zirkulation
5380,10029412,nightmares,Alpträume
5381,MEDDRA PT,comatose eating,komatöses Essen
5382,10048010,withdrawal,Rückzug
5383,10027599,migraine,Migräne
5384,10022437,not slept,nicht geschlafen
5385,10020466,hungry,hungrig
5386,10041349,sleepy,schläfrig
5387,10019211,headaches,Kopfschmerzen
5388,10013709,ca n't stop wheezing no matter how many puffs of albuterol,"kann das Keuchen nicht aufhören, egal wie viele Züge Albuterol"
5389,10014551,emotional,emotional
5390,10039906,seizure,Beschlagnahme
5391,10029412,nightmares,Alpträume
5392,10025482,sick,krank
5393,10028813,nausea,Übelkeit
5394,10048010,withdrawal,Rückzug
5395,10048779,stupid ass energy,Blödarsch-Energie
5396,10016256,tired,müde
5397,10044565,shaky,wackelig
5398,10016256,tired,müde
5399,10042458,suicidal,selbstmörderisch
5400,10019211,headache,Kopfschmerzen
5401,10061920,crazy,verrückt
5402,10048010,withdrawal,Rückzug
5403,10061428,world hunger solution,Lösung des Welthungers
5404,10013395,disoriented,desorientiert
5405,10022437,insomnia,Schlaflosigkeit
5406,10011469,wanna cry,weinen wollen
5407,10022437,wo n't be sleeping,nicht schlafen würden
5408,10022437,no sleep,kein Schlaf
5409,10013573,dizziness,Schwindelgefühl
5410,10041349,foggy,neblig
5411,10022437,not sleeping in the,nicht schlafend in der
5412,10047899,50lbs extra pressure,50 Pfund zusätzlicher Druck
5413,10016322,I'm a zombie,Ich bin ein Zombie
5414,10022437,recovering from no sleep,sich von Schlaflosigkeit erholen
5415,10048010,withdrawals,Rückzüge
5416,10016256,exhausted,erschöpft
5417,10047899,weight gain,Gewichtszunahme
5418,10007515,into cardiac arrest,in einen Herzstillstand
5419,10024855,blackout,Stromausfall
5420,10048010,withdrawals,Rückzüge
5421,10044565,shaky,wackelig
5422,10025482,sick,krank
5423,10028813,nausea,Übelkeit
5424,10033557,heart is pounding,Das Herz klopft
5425,10022437,have n't slept,nicht geschlafen haben
5426,10016322,zombie,Zombie
5427,10016322,zombie,Zombie
5428,10029412,nightmare,Alptraum
5429,10046543,so hard you pee,so fest du pinkelst
5430,10041349,sleepy,schläfrig
5431,10022437,ca n't sleep,kann nicht schlafen
5432,10016322,zombie,Zombie
5433,10002855,anxiety,Angst
5434,10048010,withdrawals,Rückzüge
5435,10013709,did nothing for me,hat nichts für mich getan
5436,10016256,tired,müde
5437,10020765,sleep all day,den ganzen Tag schlafen
5438,10047700,to throw your guts up,die Eingeweide hochzuwerfen
5439,10013968,struggled to breath,mit Atemnot zu kämpfen
5440,10016256,tired,müde
5441,10048010,withdrawal,Rückzug
5442,10041349,sleepy,schläfrig
5443,10012378,depressed,deprimiert
5444,10042458,suicidal,selbstmörderisch
5445,10047700,need to vomit,Erbrechen müssen
5446,10022437,could n't keep living with no sleep,konnte nicht weiter ohne Schlaf leben
5447,10044565,shaking,Schütteln
5448,10016766,explain your flatulence,erklären Sie Ihre Blähungen
5449,10042458,suicidal,selbstmörderisch
5450,10022095,reaction at my liraglutide injection site,Reaktion an meiner Liraglutid-Injektionsstelle
5451,10033371,aches and pains,Schmerzen und Wehwehchen
5452,10048010,withdrawal,Rückzug
5453,10016256,tired,müde
5454,10033371,hurt,verletzen
5455,10022437,all nighter,die ganze Nacht
5456,10020466,hungry,hungrig
5457,10033371,pain,Schmerz
5458,10001760,hair was falling out,die Haare fielen aus
5459,10017367,going to the bathroom a lot,viel auf die Toilette gehen
5460,10061428,no ... food,kein ... Essen
5461,10019211,headaches,Kopfschmerzen
5462,10003549,weak,schwach
5463,10025482,sick,krank
5464,10028334,brain spasms,Hirnkrämpfe
5465,10022437,keep me from sleeping,mich vom Schlafen abhalten
5466,10048010,withdrawal,Rückzug
5467,10020765,sleeping,schlafend
5468,10016256,tired,müde
5469,10048010,withdrawal,Rückzug
5470,10002368,in ur mind ur like kill kill kill,in ur Geist ur wie töten töten töten
5471,10041349,sleepy,schläfrig
5472,10048768,skin is a mess,Die Haut ist ein Chaos
5473,10013663,addictive,süchtig machend
5474,10022437,an all nighter,eine Nachtschicht
5475,10040984,fucked up my sleeping,hat mir den Schlaf versaut
5476,10022437,def not sleeping,def nicht schlafen
5477,10037844,rash,vorschnell
5478,10022437,ca n't sleep,kann nicht schlafen
5479,10020765,go to sleep,schlafen gehen
5480,10015137,burps,rülpst
5481,10061428,lack of appetite,Appetitlosigkeit
5482,10013663,can't sleep at all without it,kann ohne sie überhaupt nicht schlafen
5483,10022437,sleeping is never an option,Schlafen ist nie eine Option
5484,10048010,withdrawals,Rückzüge
5485,10008479,chest pain,Brustschmerzen
5486,10061428,lack of appetite,Appetitlosigkeit
5487,10001540,akathisia,akathisie
5488,10048010,withdrawals,Rückzüge
5489,10022437,could n't sleep,konnte nicht schlafen
5490,10022524,wrists out of frustration,Handgelenke aus Frustration
5491,10016322,feel weird,sich komisch fühlen
5492,10041349,drowsy,schläfrig
5493,10039906,seizures,Beschlagnahmen
5494,10025482,make you more sick,Sie noch kranker machen
5495,10048010,withdrawals,Rückzüge
5496,10020765,sleep 18 hr\/day,18 Std./Tag schlafen
5497,10039906,seizures,Beschlagnahmen
5498,10000125,largactil dreams,largactile Träume
5499,10013911,tastes,schmeckt
5500,10041349,sleepy,schläfrig
5501,10010071,coma,Koma
5502,10022437,could n't sleep,konnte nicht schlafen
5503,10022437,no getting any sleep tonight,Kein Schlaf heute Nacht
5504,10016338,jittery,nervös
5505,10022437,is n't lettin me sleep,lässt mich nicht schlafen
5506,10048010,withdrawal,Rückzug
5507,10022437,insomnia,Schlaflosigkeit
5508,10016322,floppy and weird,schlaff und seltsam
5509,10047924,wheeze,keuchen
5510,10019211,headaches,Kopfschmerzen
5511,10047899,put back on 2kg,2kg wieder auflegen
5512,10016322,zombie,Zombie
5513,10022078,[humira injection] swelling,[Humira-Injektion] Schwellung
5514,10037211,hyper,hyper
5515,10022998,irritable,gereizt
5516,10022998,irritability,Reizbarkeit
5517,10022437,i 'm wide awake im geeked,Ich bin hellwach im Geeked
5518,10047899,gain like 30 pounds,etwa 30 Pfund zunehmen
5519,10022437,did n't sleep,schlief nicht
5520,10013781,mouth dry af,Mundtrockenheit af
5521,10048010,withdrawal,Rückzug
5522,10022437,not tired,nicht müde
5523,10016322,zombie,Zombie
5524,10041349,sleepy,schläfrig
5525,10048010,withdrawal,Rückzug
5526,10022437,wanna sleep tonight,heute Nacht schlafen wollen
5527,10022437,get to go to sleep and the vyvanse wo n't wear off,schlafen gehen und der Schwindel nicht nachlassen würde
5528,10020642,sweat,schwitzen
5529,10022437,being up for 2 days straight,2 Tage am Stück wach sein
5530,10020765,sleep all day,den ganzen Tag schlafen
5531,10000125,weird dreams every night,seltsame Träume jede Nacht
5532,10013573,dizziness,Schwindelgefühl
5533,10003239,joint pain,Gelenkschmerzen
5534,10016322,zombie,Zombie
5535,10047899,weight gain,Gewichtszunahme
5536,10016322,zombie,Zombie
5537,10020765,slept for 14 hours,schlief 14 Stunden lang
5538,10002942,uninspired,uninspiriert
5539,10061428,not making me hungry,macht mich nicht hungrig
5540,10033371,pain,Schmerz
5541,10010774,constipation,Verstopfung
5542,10047899,gained 20 lbs,20 Pfund zugenommen
5543,10047899,weight gain,Gewichtszunahme
5544,10015535,like doing cocaine,wie Kokain nehmen
5545,10016322,feel awful all,fühlen sich alle schrecklich
5546,10013573,dizzy,schwindlig
5547,10049119,upset,verärgert
5548,10041349,fog,Nebel
5549,10024421,wanna masturbate and sleep,masturbieren und schlafen wollen
5550,10047899,weight gain,Gewichtszunahme
5551,10022437,does n't let me sleep,lässt mich nicht schlafen
5552,10015926,bleed out eyes need,blutende Augen brauchen
5553,10013753,withdrawal headaches,Entzugskopfschmerzen
5554,10019211,headaches,Kopfschmerzen
5555,10016256,tired,müde
5556,10047899,gained weight,Gewicht zugenommen
5557,10020765,sleep hard,fest schlafen
5558,10015535,high,hoch
5559,10022437,saying fuck sleep for today,"sagen: ""Scheiß auf den Schlaf für heute"
5560,10028813,nauseous,Übelkeit
5561,10038776,gag like,Knebel wie
5562,10024419,took my sex drive,nahm meinen Sexualtrieb
5563,10006784,burnin sensations,Burnin-Sensationen
5564,10044565,shaking,Schütteln
5565,10019211,headache,Kopfschmerzen
5566,10043087,isn't helping anymore,ist nicht mehr hilfreich
5567,10025482,sick,krank
5568,10022437,sleep is no where,schlafen ist nicht wo
5569,10025482,sick,krank
5570,10019211,headaches,Kopfschmerzen
5571,10044565,shakes,schüttelt
5572,10047340,head rush,Ansturm auf den Kopf
5573,10047899,blew up like a marshmallow,explodierte wie ein Marshmallow
5574,10019211,headaches,Kopfschmerzen
5575,10020642,sweatin,schwitzen
5576,10020642,sweatin,schwitzen
5577,10048010,withdrawal,Rückzug
5578,10020466,hungry,hungrig
5579,10044565,shake,schütteln
5580,10044565,shakin,shakin
5581,10041052,sluggish,schleppend
5582,10000125,do n't remember dreams,erinnere mich nicht an Träume
5583,10003402,stinging,stechend
5584,10010071,coma,Koma
5585,10041349,sleepy,schläfrig
5586,10020642,sweat,schwitzen
5587,10041349,can sleep for 2 days,kann 2 Tage lang schlafen
5588,10000125,dreams,Träume
5589,10020751,allergic reaction,allergische Reaktion
5590,10016256,tired,müde
5591,10022437,pulling a all nighters,die die ganze Nacht durchmachen
5592,10040914,skin bad,Haut schlecht
5593,10013781,dry mouth,Mundtrockenheit
5594,10013774,dry eyes,trockene Augen
5595,10009696,clumsiness,Ungeschicklichkeit
5596,10025482,sick,krank
5597,10029216,nervous,nervös
5598,10047899,gain weight,an Gewicht zunehmen
5599,10022437,ca n't sleeeep,kann nicht schlafen
5600,10022437,insomnia,Schlaflosigkeit
5601,10013573,loopy,verrückt
5602,10000087,stomach/esophagus pain,Magen-/Ösophagusschmerzen
5603,10016322,numb to the world,gefühllos für die Welt
5604,10022437,wanna nap but vyvanse won't let you,"Ich will ein Nickerchen machen, aber Vyvanse lässt Sie nicht"
5605,10025482,sick,krank
5606,10033557,feels like my heart is going to explode,"fühlt sich an, als würde mein Herz explodieren"
5607,10022437,idfk what sleep is,idfk was Schlaf ist
5608,10013573,dizzy,schwindlig
5609,10010071,coma,Koma
5610,10002368,rage,Wut
5611,10022437,insomnia,Schlaflosigkeit
5612,10020466,starving,Hungernde
5613,10022437,frivolous things such as sleep,frivole Dinge wie Schlaf
5614,10013036,double vision,Doppeltsehen
5615,10022437,keeps me from sleep,hält mich vom Schlaf ab
5616,10022437,insomnia,Schlaflosigkeit
5617,10043087,spasms came back,Krämpfe kamen zurück
5618,10022437,can't fall asleep,kann nicht einschlafen
5619,10061920,psychotic reactions,psychotische Reaktionen
5620,10042458,suicide whose fucking idea was,"Selbstmord, dessen verdammte Idee"
5621,10061920,makes me wants to stand up in the middle of class and bang on my chest like tarzan,"bringt mich dazu, in der Mitte der Klasse aufzustehen und mir wie Tarzan auf die Brust zu klopfen"
5622,10012601,diabetes,Diabetes
5623,10037660,fever,Fieber
5624,10022437,never wanna sleep,nie schlafen wollen
5625,10016256,fatigue,Müdigkeit
5626,10016322,zombie,Zombie
5627,10048010,withdrawal,Rückzug
5628,10048010,withdrawls,zieht sich zurück
5629,10020751,allergic,Allergiker
5630,10016256,exhaustion,Erschöpfung
5631,10000125,eventful movie night in your dreams,erlebnisreiche Filmnacht in Ihren Träumen
